DATE,MONTH,FY,MC,MACHINE_NO,FACTORY,HOUR,CYCLE,JOB,COST,COST_CONTRIBUTION
31-Jan-23,JAN,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
31-Jan-23,JAN,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Jan-23,JAN,FY_22,TE,NA,CXBU-SP,240,NA,1,7255.2,3344.8
31-Jan-23,JAN,FY_22,TE,NA,CXBU-SP,264,NA,1,7980.72,3579.28
31-Jan-23,JAN,FY_22,TE,NA,CXBU-SP,120,NA,1,3627.6,2172.4
31-Jan-23,JAN,FY_22,TE,NA,ISBD,48,NA,1,1451.04,1468.96
28-Feb-23,FEB,FY_22,VI,NA,CXBU-SP,63,NA,1,25864.02,155635.98
28-Feb-23,FEB,FY_22,VI,NA,CXBU-SP,4,NA,1,1642.16,17057.84
28-Feb-23,FEB,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
28-Feb-23,FEB,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
28-Feb-23,FEB,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
28-Feb-23,FEB,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
28-Feb-23,FEB,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
28-Feb-23,FEB,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
28-Feb-23,FEB,FY_22,VI,NA,DSBU,2,NA,1,821.08,9078.92
28-Feb-23,FEB,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
28-Feb-23,FEB,FY_22,CMM,NA,CXBU-SP,2,NA,1,761,3639
28-Feb-23,FEB,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
28-Feb-23,FEB,FY_22,CMM,NA,CXBU-SP,6,NA,1,2283,10917
28-Feb-23,FEB,FY_22,CMM,NA,CXBU-SP,4,NA,1,1522,7278
28-Feb-23,FEB,FY_22,CMM,NA,CXBU-SP,6,NA,1,2283,10917
28-Feb-23,FEB,FY_22,TS,NA,CXBU-SP,288,NA,1,6482.88,109717.12
28-Feb-23,FEB,FY_22,TS,NA,CXBU-ED,20,NA,1,450.2,8549.8
28-Feb-23,FEB,FY_22,TS,NA,CXBU-SP,24,NA,1,540.24,10059.76
28-Feb-23,FEB,FY_22,TS,NA,CXBU-ED,312,NA,1,7023.12,118776.88
28-Feb-23,FEB,FY_22,TS,NA,CXBU-ED,18,NA,1,405.18,7794.82
28-Feb-23,FEB,FY_22,TS,NA,ISBD,440,NA,1,9904.4,167095.6
28-Feb-23,FEB,FY_22,TS,NA,CXBU-ED,24,NA,1,540.24,10059.76
28-Feb-23,FEB,FY_22,TH,NA,CXBU-SP,240,NA,1,2090.4,22909.6
28-Feb-23,FEB,FY_22,TH,NA,CXBU-SP,48,NA,1,418.08,5381.92
28-Feb-23,FEB,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
28-Feb-23,FEB,FY_22,TH,NA,CXBU-SP,672,NA,1,5853.12,62346.88
28-Feb-23,FEB,FY_22,TH,NA,CXBU-SP,96,NA,1,836.16,9763.84
28-Feb-23,FEB,FY_22,TH,NA,CXBU-ED,48,NA,1,418.08,5381.92
28-Feb-23,FEB,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
28-Feb-23,FEB,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
28-Feb-23,FEB,FY_22,TH,NA,CXBU-SP,360,NA,1,3135.6,33864.4
28-Feb-23,FEB,FY_22,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
28-Feb-23,FEB,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
28-Feb-23,FEB,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
28-Feb-23,FEB,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
28-Feb-23,FEB,FY_22,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
28-Feb-23,FEB,FY_22,TE,NA,ISBD,160,NA,1,4836.8,2563.2
28-Feb-23,FEB,FY_22,TENSILE,NA,CXBU-SP,6,NA,1,892.08,3907.92
28-Feb-23,FEB,FY_22,TENSILE,NA,CXBU-ED,6,NA,1,892.08,3907.92
28-Feb-23,FEB,FY_22,TE,NA,SSBU,9,NA,1,272.07,1087.93
31-Mar-23,MAR,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Mar-23,MAR,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Mar-23,MAR,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Mar-23,MAR,FY_22,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-Mar-23,MAR,FY_22,VI,NA,PWDBU,4,NA,1,1642.16,17057.84
31-Mar-23,MAR,FY_22,VI,NA,DSBU,4,NA,1,1642.16,17057.84
31-Mar-23,MAR,FY_22,VI,NA,DSBU,4,NA,1,1642.16,17057.84
31-Mar-23,MAR,FY_22,TS,NA,CXBU-SP,240,NA,1,5402.4,91597.6
31-Mar-23,MAR,FY_22,TS,NA,CXBU-SP,600,NA,1,13506,227494
31-Mar-23,MAR,FY_22,TS,NA,CXBU-SP,312,NA,1,7023.12,118776.88
31-Mar-23,MAR,FY_22,TS,NA,CXBU-ED,360,NA,1,8103.6,136896.4
31-Mar-23,MAR,FY_22,TS,NA,ISBD,96,NA,1,2160.96,37239.04
31-Mar-23,MAR,FY_22,TS,NA,CXBU-ED,740,NA,1,16657.4,280342.6
31-Mar-23,MAR,FY_22,TH,NA,CXBU-ED,240,NA,1,2090.4,22909.6
31-Mar-23,MAR,FY_22,TH,NA,CXBU-ED,240,NA,1,2090.4,22909.6
31-Mar-23,MAR,FY_22,TH,NA,ISBD,120,NA,1,1045.2,11954.8
31-Mar-23,MAR,FY_22,TH,NA,ISBD,72,NA,1,627.12,7572.88
31-Mar-23,MAR,FY_22,TH,NA,CXBU-SP,740,NA,1,6445.4,68554.6
31-Mar-23,MAR,FY_22,TH,NA,CXBU-ED,360,NA,1,3135.6,33864.4
31-Mar-23,MAR,FY_22,TH,NA,CXBU-SP,740,NA,1,6445.4,68554.6
31-Mar-23,MAR,FY_22,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Mar-23,MAR,FY_22,TE,NA,CXBU-ED,240,NA,1,7255.2,3344.8
31-Mar-23,MAR,FY_22,TE,NA,SSBU,80,NA,1,2418.4,1781.6
31-Mar-23,MAR,FY_22,TE,NA,SSBU,6,NA,1,181.38,1058.62
31-Mar-23,MAR,FY_22,TENSILE,NA,CXBU-SP,6,NA,1,892.08,3907.92
30-Apr-23,APR,FY_23,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Apr-23,APR,FY_23,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Apr-23,APR,FY_23,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Apr-23,APR,FY_23,TS,NA,ISBD,720,NA,1,16207.2,272792.8
30-Apr-23,APR,FY_23,TH,NA,CXBU-ED,192,NA,1,1672.32,18527.68
30-Apr-23,APR,FY_23,TH,NA,CXBU-ED,168,NA,1,1463.28,16336.72
30-Apr-23,APR,FY_23,TH,NA,CXBU-ED,168,NA,1,1463.28,16336.72
30-Apr-23,APR,FY_23,TH,NA,ISBD,320,NA,1,2787.2,30212.8
30-Apr-23,APR,FY_23,TH,NA,CXBU-ED,240,NA,1,2090.4,22909.6
30-Apr-23,APR,FY_23,TH,NA,ISBD,680,NA,1,5922.8,63077.2
30-Apr-23,APR,FY_23,TH,NA,CXBU-ED,240,NA,1,2090.4,22909.6
30-Apr-23,APR,FY_23,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
30-Apr-23,APR,FY_23,TH,NA,CXBU-ED,96,NA,1,836.16,9763.84
30-Apr-23,APR,FY_23,TH,NA,CXBU-SP,672,NA,1,5853.12,62346.88
30-Apr-23,APR,FY_23,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
30-Apr-23,APR,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Apr-23,APR,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Apr-23,APR,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Apr-23,APR,FY_23,TE,NA,ISBD,132,NA,1,3990.36,2289.64
30-Apr-23,APR,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Apr-23,APR,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
30-Apr-23,APR,FY_23,TE,NA,SSBU,168,NA,1,5078.64,2641.36
30-Apr-23,APR,FY_23,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Apr-23,APR,FY_23,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Apr-23,APR,FY_23,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Apr-23,APR,FY_23,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Apr-23,APR,FY_23,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Apr-23,APR,FY_23,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
30-Apr-23,APR,FY_23,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Apr-23,APR,FY_23,VI,NA,PWDBU,4,NA,1,1642.16,17057.84
31-May-23,MAY,FY_23,VI,NA,CXBU-ED,3,NA,1,1231.62,13068.38
31-May-23,MAY,FY_23,VI,NA,CXBU-ED,5,NA,1,2052.7,21047.3
31-May-23,MAY,FY_23,VI,NA,DSBU,25,NA,1,10263.5,70916.5
31-May-23,MAY,FY_23,VI,NA,EMCBU,5,NA,1,2052.7,21047.3
31-May-23,MAY,FY_23,VI,NA,CXBU-ED,4,NA,1,1642.16,17057.84
31-May-23,MAY,FY_23,VI,NA,DSBU,30,NA,1,12316.2,82063.8
31-May-23,MAY,FY_23,VI,NA,DSBU,56,NA,1,22990.24,140029.76
31-May-23,MAY,FY_23,TS,NA,CXBU-SP,576,NA,1,12965.76,218434.24
31-May-23,MAY,FY_23,TS,NA,CXBU-ED,48,NA,1,1080.48,19119.52
31-May-23,MAY,FY_23,TS,NA,CXBU-ED,744,NA,1,16747.44,281852.56
31-May-23,MAY,FY_23,TS,NA,CXBU-ED,744,NA,1,16747.44,281852.56
31-May-23,MAY,FY_23,TH,NA,CXBU-ED,48,NA,1,418.08,5381.92
31-May-23,MAY,FY_23,TH,NA,CXBU-ED,72,NA,1,627.12,7572.88
31-May-23,MAY,FY_23,TH,NA,CXBU-ED,72,NA,2,627.12,8572.88
31-May-23,MAY,FY_23,TH,NA,CXBU-ED,72,NA,1,627.12,7572.88
31-May-23,MAY,FY_23,TH,NA,ISBD,240,NA,1,2090.4,22909.6
31-May-23,MAY,FY_23,TH,NA,ISBD,504,NA,1,4389.84,47010.16
31-May-23,MAY,FY_23,TH,NA,ISBD,216,NA,1,1881.36,20718.64
31-May-23,MAY,FY_23,TH,NA,CXBU-ED,744,NA,1,6480.24,68919.76
31-May-23,MAY,FY_23,TH,NA,CXBU-SP,408,NA,1,3553.68,38246.32
31-May-23,MAY,FY_23,TH,NA,CXBU-SP,312,NA,1,2717.52,29482.48
31-May-23,MAY,FY_23,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-May-23,MAY,FY_23,TE,NA,CXBU-SP,312,NA,1,9431.76,4048.24
31-May-23,MAY,FY_23,TE,NA,CXBU-ED,192,NA,1,5804.16,2875.84
31-May-23,MAY,FY_23,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-May-23,MAY,FY_23,TE,NA,CXBU-SP,72,NA,1,2176.56,1703.44
31-May-23,MAY,FY_23,TE,NA,CXBU-SP,240,NA,2,7255.2,4344.8
31-May-23,MAY,FY_23,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-May-23,MAY,FY_23,CMM,NA,CXBU-ED,7,NA,1,2663.5,12736.5
31-May-23,MAY,FY_23,TENSILE,NA,CXBU-ED,24,NA,1,3568.32,15631.68
30-Jun-23,JUN,FY_23,TS,NA,ISBD,720,NA,1,16207.2,272792.8
30-Jun-23,JUN,FY_23,TS,NA,DSBU,350,NA,1,7878.5,133121.5
30-Jun-23,JUN,FY_23,TS,NA,CXBU-ED,240,NA,2,5402.4,92597.6
30-Jun-23,JUN,FY_23,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Jun-23,JUN,FY_23,TH,NA,ISBD,624,NA,1,5435.04,57964.96
30-Jun-23,JUN,FY_23,TH,NA,ISBD,720,NA,1,6271.2,66728.8
30-Jun-23,JUN,FY_23,TH,NA,CXBU-SP,312,NA,2,2717.52,30482.48
30-Jun-23,JUN,FY_23,TH,NA,CXBU-ED,552,NA,3,4807.92,53392.08
30-Jun-23,JUN,FY_23,TH,NA,CXBU-SP,720,NA,1,6271.2,66728.8
30-Jun-23,JUN,FY_23,TE,NA,CXBU-ED,720,NA,1,21765.6,8034.4
30-Jun-23,JUN,FY_23,TE,NA,CXBU-SP,576,NA,3,17412.48,8627.52
30-Jun-23,JUN,FY_23,TE,NA,SSBU,96,NA,1,2902.08,1937.92
30-Jun-23,JUN,FY_23,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
30-Jun-23,JUN,FY_23,TE,NA,CXBU-ED,288,NA,3,8706.24,5813.76
30-Jun-23,JUN,FY_23,VI,NA,PWDBU,2,NA,1,821.08,9078.92
30-Jun-23,JUN,FY_23,VI,NA,DSBU,4,NA,1,1642.16,17057.84
30-Jun-23,JUN,FY_23,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Jun-23,JUN,FY_23,VI,NA,DSBU,2,NA,1,821.08,9078.92
30-Jun-23,JUN,FY_23,VI,NA,CXBU-SP,4,NA,1,1642.16,17057.84
30-Jun-23,JUN,FY_23,VI,NA,CXBU-SP,4,NA,1,1642.16,17057.84
30-Jun-23,JUN,FY_23,VI,NA,CXBU-SP,4,NA,1,1642.16,17057.84
30-Jun-23,JUN,FY_23,VI,NA,DSBU,153,NA,1,62812.62,286327.38
31-Jul-23,JUL,FY_23,TS,NA,CXBU-SP,196,NA,1,4411.96,74988.04
31-Jul-23,JUL,FY_23,TS,NA,ISBD,384,NA,1,8643.84,145956.16
31-Jul-23,JUL,FY_23,TS,NA,CXBU-SP,89,NA,1,2003.39,34596.61
31-Jul-23,JUL,FY_23,TS,NA,DSBU,480,NA,1,10804.8,182195.2
31-Jul-23,JUL,FY_23,TS,NA,CXBU-ED,744,NA,1,16747.44,281852.56
31-Jul-23,JUL,FY_23,TH,NA,CXBU-SP,456,NA,1,3971.76,42628.24
31-Jul-23,JUL,FY_23,TH,NA,CXBU-SP,456,NA,1,3971.76,42628.24
31-Jul-23,JUL,FY_23,TH,NA,ISBD,264,NA,1,2299.44,25100.56
31-Jul-23,JUL,FY_23,TH,NA,CXBU-ED,288,NA,1,2508.48,27291.52
31-Jul-23,JUL,FY_23,TH,NA,SSBU,456,NA,1,3971.76,42628.24
31-Jul-23,JUL,FY_23,TH,NA,CXBU-ED,240,NA,1,2090.4,22909.6
31-Jul-23,JUL,FY_23,TH,NA,CXBU-SP,500,NA,1,4355,46645
31-Jul-23,JUL,FY_23,TE,NA,CXBU-SP,336,NA,1,10157.28,4282.72
31-Jul-23,JUL,FY_23,TE,NA,CXBU-ED,456,NA,1,13784.88,5455.12
31-Jul-23,JUL,FY_23,TE,NA,CXBU-ED,360,NA,1,10882.8,4517.2
31-Jul-23,JUL,FY_23,TE,NA,CXBU-SP,336,NA,1,10157.28,4282.72
31-Jul-23,JUL,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jul-23,JUL,FY_23,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Jul-23,JUL,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jul-23,JUL,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Jul-23,JUL,FY_23,CMM,NA,CXBU-SP,24,NA,1,9132,43668
31-Jul-23,JUL,FY_23,CMM,NA,ISBD,5,NA,1,1902.5,9097.5
31-Jul-23,JUL,FY_23,VI,NA,CXBU-ED,163,NA,1,66918.02,295421.98
31-Jul-23,JUL,FY_23,VI,NA,CXBU-SP,6,NA,1,2463.24,25036.76
31-Jul-23,JUL,FY_23,VI,NA,ISBD,6,NA,1,2463.24,25036.76
31-Aug-23,AUG,FY_23,TS,NA,CXBU-ED,192,NA,1,4321.92,73478.08
31-Aug-23,AUG,FY_23,TS,NA,CXBU-ED,192,NA,1,4321.92,73478.08
31-Aug-23,AUG,FY_23,TS,NA,CXBU-ED,528,NA,1,11885.28,200314.72
31-Aug-23,AUG,FY_23,TS,NA,GMIC,96,NA,1,2160.96,37239.04
31-Aug-23,AUG,FY_23,TS,NA,CXBU-ED,432,NA,1,9724.32,164075.68
31-Aug-23,AUG,FY_23,TS,NA,CXBU-ED,528,NA,1,11885.28,200314.72
31-Aug-23,AUG,FY_23,TH,NA,CXBU-SP,528,NA,1,4598.88,49201.12
31-Aug-23,AUG,FY_23,TH,NA,CXBU-SP,216,NA,1,1881.36,20718.64
31-Aug-23,AUG,FY_23,TH,NA,CXBU-ED,144,NA,1,1254.24,14145.76
31-Aug-23,AUG,FY_23,TH,NA,CXBU-ED,240,NA,1,2090.4,22909.6
31-Aug-23,AUG,FY_23,TH,NA,SSBU,744,NA,1,6480.24,68919.76
31-Aug-23,AUG,FY_23,TH,NA,CXBU-ED,144,NA,1,1254.24,14145.76
31-Aug-23,AUG,FY_23,TH,NA,CXBU-ED,144,NA,1,1254.24,14145.76
31-Aug-23,AUG,FY_23,TE,NA,CXBU-SP,336,NA,1,10157.28,4282.72
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,120,NA,1,3627.6,2172.4
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,48,NA,1,1451.04,1468.96
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Aug-23,AUG,FY_23,TE,NA,CXBU-SP,48,NA,1,1451.04,1468.96
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,144,NA,1,4353.12,2406.88
31-Aug-23,AUG,FY_23,TE,NA,PURCHASE,72,NA,1,2176.56,1703.44
31-Aug-23,AUG,FY_23,TE,NA,CXBU-SP,24,NA,1,725.52,1234.48
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,144,NA,1,4353.12,2406.88
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,48,NA,1,1451.04,1468.96
31-Aug-23,AUG,FY_23,TE,NA,CXBU-SP,24,NA,1,725.52,1234.48
31-Aug-23,AUG,FY_23,TE,NA,CXBU-SP,48,NA,1,1451.04,1468.96
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,120,NA,1,3627.6,2172.4
31-Aug-23,AUG,FY_23,TE,NA,CXBU-ED,96,NA,1,2902.08,1937.92
31-Aug-23,AUG,FY_23,CMM,NA,CXBU-SP,20,NA,1,7610,36390
31-Aug-23,AUG,FY_23,CMM,NA,SSBU,4,NA,1,1522,7278
31-Aug-23,AUG,FY_23,CMM,NA,CXBU-ED,6,NA,1,2283,10917
31-Aug-23,AUG,FY_23,TENSILE,NA,CXBU-SP,1,NA,1,148.68,651.32
31-Aug-23,AUG,FY_23,VI,NA,CXBU-ED,48,NA,1,19705.92,122194.08
31-Aug-23,AUG,FY_23,VI,NA,ISBD,24,NA,1,9852.96,68687.04
31-Aug-23,AUG,FY_23,VI,NA,DSBU,24,NA,1,9852.96,68687.04
31-Aug-23,AUG,FY_23,VI,NA,DSBU,192,NA,1,78823.68,321796.32
31-Aug-23,AUG,FY_23,VI,NA,ISBD,24,NA,1,9852.96,68687.04
30-Sep-23,SEP,FY_23,TS,NA,CXBU-ED,192,NA,1,4321.92,73478.08
30-Sep-23,SEP,FY_23,TS,NA,CXBU-ED,192,NA,1,4321.92,73478.08
30-Sep-23,SEP,FY_23,TS,NA,CXBU-SP,144,NA,1,3241.44,55358.56
30-Sep-23,SEP,FY_23,TS,NA,CXBU-ED,240,NA,1,5402.4,91597.6
30-Sep-23,SEP,FY_23,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Sep-23,SEP,FY_23,TS,NA,CXBU-SP,456,NA,2,10264.56,174135.44
30-Sep-23,SEP,FY_23,TS,NA,CXBU-ED,456,NA,1,10264.56,173135.44
30-Sep-23,SEP,FY_23,TH,NA,CXBU-ED,312,NA,1,2717.52,29482.48
30-Sep-23,SEP,FY_23,TH,NA,AQAC,144,NA,1,1254.24,14145.76
30-Sep-23,SEP,FY_23,TH,NA,AQAC,72,NA,1,627.12,7572.88
30-Sep-23,SEP,FY_23,TH,NA,AQAC,168,NA,1,1463.28,16336.72
30-Sep-23,SEP,FY_23,TH,NA,CXBU-SP,72,NA,1,627.12,7572.88
30-Sep-23,SEP,FY_23,TH,NA,CXBU-SP,480,NA,1,4180.8,44819.2
30-Sep-23,SEP,FY_23,TE,NA,CXBU-SP,168,NA,1,5078.64,2641.36
30-Sep-23,SEP,FY_23,TE,NA,CXBU-ED,120,NA,1,3627.6,2172.4
30-Sep-23,SEP,FY_23,TE,NA,CXBU-SP,72,NA,1,2176.56,1703.44
30-Sep-23,SEP,FY_23,TE,NA,AQAC,96,NA,1,2902.08,1937.92
30-Sep-23,SEP,FY_23,TE,NA,ISBD,192,NA,1,5804.16,2875.84
30-Sep-23,SEP,FY_23,TE,NA,AQAC,192,NA,1,5804.16,2875.84
30-Sep-23,SEP,FY_23,TE,NA,CXBU-SP,72,NA,1,2176.56,1703.44
30-Sep-23,SEP,FY_23,CMM,NA,CXBU-SP,30,NA,1,11415,54585
30-Sep-23,SEP,FY_23,VI,NA,CXBU-SP,192,NA,1,78823.68,321796.32
30-Sep-23,SEP,FY_23,VI,NA,ISBD,3,NA,1,1231.62,13068.38
30-Sep-23,SEP,FY_23,VI,NA,CXBU-SP,48,NA,1,19705.92,122194.08
30-Sep-23,SEP,FY_23,VI,NA,ISBD,12,NA,1,4926.48,41933.52
30-Sep-23,SEP,FY_23,VI,NA,DSBU,38,NA,1,15600.52,99899.48
30-Sep-23,SEP,FY_23,VI,NA,CXBU-ED,27,NA,1,11084.58,75375.42
30-Sep-23,SEP,FY_23,VI,NA,ISBD,288,NA,1,118235.52,409104.48
30-Sep-23,SEP,FY_23,VI,NA,SSBU,4,NA,1,1642.16,17057.84
31-Oct-23,OCT,FY_23,TS,NA,CXBU-SP,24,NA,1,540.24,10059.76
31-Oct-23,OCT,FY_23,TS,NA,CXBU-ED,264,NA,1,5942.64,100657.36
31-Oct-23,OCT,FY_23,TS,NA,CXBU-ED,648,NA,1,14586.48,245613.52
31-Oct-23,OCT,FY_23,TS,NA,CXBU-SP,744,NA,1,16747.44,281852.56
31-Oct-23,OCT,FY_23,TS,NA,CXBU-SP,432,NA,1,9724.32,164075.68
31-Oct-23,OCT,FY_23,TH,NA,CXBU-ED,192,NA,1,1672.32,18527.68
31-Oct-23,OCT,FY_23,TH,NA,SSBU,504,NA,1,4389.84,47010.16
31-Oct-23,OCT,FY_23,TH,NA,CXBU-SP,432,NA,1,3762.72,40437.28
31-Oct-23,OCT,FY_23,TH,NA,CXBU-ED,120,NA,1,1045.2,11954.8
31-Oct-23,OCT,FY_23,TH,NA,AQAC,96,NA,1,836.16,9763.84
31-Oct-23,OCT,FY_23,TH,NA,CXBU-SP,48,NA,1,418.08,5381.92
31-Oct-23,OCT,FY_23,TH,NA,CXBU-SP,720,NA,1,6271.2,66728.8
31-Oct-23,OCT,FY_23,TE,NA,CXBU-ED,48,NA,1,1451.04,1468.96
31-Oct-23,OCT,FY_23,TE,NA,CXBU-SP,672,NA,1,20314.56,7565.44
31-Oct-23,OCT,FY_23,TE,NA,CXBU-SP,192,NA,1,5804.16,2875.84
31-Oct-23,OCT,FY_23,TE,NA,CXBU-SP,96,NA,1,2902.08,1937.92
31-Oct-23,OCT,FY_23,TE,NA,CXBU-SP,48,NA,1,1451.04,1468.96
31-Oct-23,OCT,FY_23,CMM,NA,CXBU-SP,6,NA,1,2283,10917
31-Oct-23,OCT,FY_23,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Oct-23,OCT,FY_23,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Oct-23,OCT,FY_23,CMM,NA,CXBU-SP,4,NA,1,1522,7278
31-Oct-23,OCT,FY_23,VI,NA,CXBU-ED,2,NA,1,821.08,9078.92
31-Oct-23,OCT,FY_23,VI,NA,DSBU,4,NA,1,1642.16,17057.84
31-Oct-23,OCT,FY_23,VI,NA,DSBU,3,NA,1,1231.62,13068.38
31-Oct-23,OCT,FY_23,VI,NA,CXBU-SP,57,NA,1,23400.78,142259.22
31-Oct-23,OCT,FY_23,VI,NA,SSBU,3,NA,1,1231.62,13068.38
31-Oct-23,OCT,FY_23,VI,NA,CXBU-ED,73,NA,1,29969.42,177930.58
31-Oct-23,OCT,FY_23,VI,NA,SSBU,3,NA,1,1231.62,13068.38
31-Oct-23,OCT,FY_23,VI,NA,EMCBU,72,NA,1,29558.88,175701.12
31-Oct-23,OCT,FY_23,VI,NA,DSBU,2,NA,1,821.08,9078.92
31-Oct-23,OCT,FY_23,VI,NA,DSBU,2,NA,1,821.08,9078.92
31-Oct-23,OCT,FY_23,VI,NA,DSBU,2,NA,1,821.08,9078.92
31-Oct-23,OCT,FY_23,VI,NA,CXBU-ED,2,NA,1,821.08,9078.92
31-Oct-23,OCT,FY_23,VI,NA,SSBU,3,NA,1,1231.62,13068.38
31-Oct-23,OCT,FY_23,VI,NA,DSBU,2,NA,1,821.08,9078.92
31-Oct-23,OCT,FY_23,VI,NA,CXBU-SP,153,NA,1,62812.62,286327.38
31-Oct-23,OCT,FY_23,VI,NA,SSBU,3,NA,1,1231.62,13068.38
31-Oct-23,OCT,FY_23,VI,NA,DSBU,6,NA,1,2463.24,25036.76
31-Oct-23,OCT,FY_23,VI,NA,CXBU-ED,2,NA,1,821.08,9078.92
31-Oct-23,OCT,FY_23,VI,NA,CXBU-ED,15,NA,1,6158.1,48621.9
30-Nov-23,NOV,FY_23,TS,NA,CXBU-ED,720,NA,1,16207.2,272792.8
30-Nov-23,NOV,FY_23,TS,NA,CXBU-SP,720,NA,1,16207.2,272792.8
30-Nov-23,NOV,FY_23,TH,NA,SSBU,504,NA,1,4389.84,47010.16
